Index	X	Acquisition
1136	28.1420403765068	881
1137	28.1723975213574	906
1138	28.2027547507606	862
1139	28.2331120648077	842
1140	28.2634694635894	918
1141	28.293826947197	911
1142	28.3241845157214	915
1143	28.3545421692537	819
1144	28.3848999078848	917
1145	28.4152577317059	910
1146	28.4456156408079	919
1147	28.475973635235	926
1148	28.5063317148867	838
1149	28.5366898796344	877
1150	28.5670481293496	910
1151	28.5974064639038	978
1152	28.6277648831685	941
1153	28.6581233870152	866
1154	28.6884819753153	894
1155	28.7188406479404	970
1156	28.7491994047618	925
1157	28.7795582456512	854
1158	28.8099171704799	907
1159	28.8402761791195	879
1160	28.8706352714414	934
1161	28.9009944473171	928
1162	28.9313537066182	925
1163	28.961713049216	878
1164	28.9920724749822	979
1165	29.022431983788	906
1166	29.0527915755051	938
1167	29.083151250005	960
1168	29.113511007159	903
1169	29.1438708468387	890
1170	29.1742307689156	966
1171	29.2045907732611	910
1172	29.2349508597468	912
1173	29.2653110282441	939
1174	29.2956712786245	925
1175	29.3260316107594	907
1176	29.3563920245205	923
1177	29.3867525197791	892
1178	29.4171130964067	900
1179	29.4474737542748	926
1180	29.4778344932549	923
1181	29.5081953132185	1025
1182	29.538556214037	946
1183	29.568917195582	884
1184	29.599278257725	890
1185	29.6296394003373	948
1186	29.6600006232905	981
1187	29.6903619264561	869
1188	29.7207233097055	931
1189	29.7510847729103	891
1190	29.7814463159419	931
1191	29.8118079386718	986
1192	29.8421696409715	981
1193	29.8725314227125	866
1194	29.9028932837662	967
1195	29.9332552240042	947
1196	29.9636172432979	973
1197	29.9939793415187	955
1198	30.0243415185383	954
1199	30.054703774228	842
1200	30.0850661084594	934
1201	30.1154285211039	973
1202	30.145791012033	922
1203	30.1761535811182	966
1204	30.206516228231	919
1205	30.2368789532429	887
1206	30.2672417560253	989
1207	30.2976046364497	947
1208	30.3279675943876	963
1209	30.3583306297105	909
1210	30.3886937422899	975
1211	30.4190569319973	953
1212	30.4494201987041	972
1213	30.4797835422818	952
1214	30.5101469626019	919
1215	30.5405104595359	969
1216	30.5708740329553	972
1217	30.6012376827316	966
1218	30.6316014087361	932
1219	30.6619652108405	1003
1220	30.6923290889162	967
1221	30.7226930428347	976
1222	30.7530570724675	928
1223	30.783421177686	996
1224	30.8137853583617	981
1225	30.8441496143661	936
1226	30.8745139455708	1008
1227	30.9048783518471	936
1228	30.9352428330666	942
1229	30.9656073891007	1044
1230	30.995972019821	965
1231	31.0263367250988	1003
1232	31.0567015048058	963
1233	31.0870663588133	973
1234	31.1174312869929	989
1235	31.1477962892161	1013
1236	31.1781613653542	993
1237	31.2085265152789	971
1238	31.2388917388616	930
1239	31.2692570359737	1046
1240	31.2996224064868	965
1241	31.3299878502723	978
1242	31.3603533672017	1017
1243	31.3907189571466	999
1244	31.4210846199783	972
1245	31.4514503555684	1009
1246	31.4818161637884	1008
1247	31.5121820445097	987
1248	31.5425479976038	992
1249	31.5729140229422	959
1250	31.6032801203963	970
1251	31.6336462898378	1012
1252	31.664012531138	1016
1253	31.6943788441684	1051
1254	31.7247452288005	1051
1255	31.7551116849059	1007
1256	31.7854782123559	989
1257	31.8158448110221	935
1258	31.8462114807759	979
1259	31.8765782214888	1041
1260	31.9069450330324	994
1261	31.937311915278	1046
1262	31.9676788680972	998
1263	31.9980458913615	1026
1264	32.0284129849423	1014
1265	32.0587801487111	992
1266	32.0891473825394	1018
1267	32.1195146862988	1047
1268	32.1498820598605	1051
1269	32.1802495030963	990
1270	32.2106170158775	1042
1271	32.2409845980755	1002
1272	32.271352249562	1016
1273	32.3017199702084	1000
1274	32.3320877598862	1017
1275	32.3624556184667	1028
1276	32.3928235458217	987
1277	32.4231915418224	977
1278	32.4535596063404	1012
1279	32.4839277392472	995
1280	32.5142959404143	1006
1281	32.5446642097131	1073
1282	32.5750325470152	1020
1283	32.6054009521919	1092
1284	32.6357694251149	1104
1285	32.6661379656555	1068
1286	32.6965065736853	1036
1287	32.7268752490757	1063
1288	32.7572439916982	1096
1289	32.7876128014244	1067
1290	32.8179816781256	1059
1291	32.8483506216734	1057
1292	32.8787196319393	1101
1293	32.9090887087947	1129
1294	32.9394578521111	1149
1295	32.96982706176	1119
1296	33.0001963376129	1118
1297	33.0305656795413	1152
1298	33.0609350874166	1134
1299	33.0913045611103	1271
1300	33.121674100494	1251
1301	33.1520437054391	1237
1302	33.182413375817	1247
1303	33.2127831114993	1301
1304	33.2431529123575	1253
1305	33.273522778263	1236
1306	33.3038927090872	1210
1307	33.3342627047018	1170
1308	33.3646327649782	1182
1309	33.3950028897878	1191
1310	33.4253730790022	1096
1311	33.4557433324928	1124
1312	33.486113650131	1132
1313	33.5164840317885	1152
1314	33.5468544773367	1087
1315	33.577224986647	1187
1316	33.6075955595909	1102
1317	33.63796619604	1048
1318	33.6683368958657	1027
1319	33.6987076589394	1038
1320	33.7290784851328	1085
1321	33.7594493743171	1091
1322	33.789820326364	1093
1323	33.820191341145	1030
1324	33.8505624185314	1072
1325	33.8809335583948	1116
1326	33.9113047606067	1080
1327	33.9416760250385	1082
1328	33.9720473515617	1062
1329	34.0024187400479	1068
1330	34.0327901903685	1061
1331	34.0631617023949	1091
1332	34.0935332759987	1054
1333	34.1239049110513	989
1334	34.1542766074243	1112
1335	34.1846483649891	1034
1336	34.2150201836171	1078
1337	34.24539206318	1099
1338	34.275764003549	1120
1339	34.3061360045959	1125
1340	34.3365080661919	1094
1341	34.3668801882087	1087
1342	34.3972523705176	1138
1343	34.4276246129903	1132
1344	34.457996915498	1091
1345	34.4883692779124	1147
1346	34.5187417001049	1139
1347	34.5491141819471	1159
1348	34.5794867233103	1104
1349	34.609859324066	1067
1350	34.6402319840858	1122
1351	34.6706047032412	1157
1352	34.7009774814036	1185
1353	34.7313503184444	1103
1354	34.7617232142352	1075
1355	34.7920961686475	1086
1356	34.8224691815528	1128
1357	34.8528422528225	1141
1358	34.883215382328	1101
1359	34.913588569941	1089
1360	34.9439618155329	1072
1361	34.9743351189751	1137
1362	35.0047084801391	1111
1363	35.0350818988965	1061
1364	35.0654553751187	1059
1365	35.0958289086771	1127
1366	35.1262024994434	1114
1367	35.1565761472888	1118
1368	35.1869498520851	1149
1369	35.2173236137035	1145
1370	35.2476974320157	1148
1371	35.278071306893	1138
1372	35.308445238207	1164
1373	35.3388192258291	1111
1374	35.3691932696309	1117
1375	35.3995673694838	1232
1376	35.4299415252593	1141
1377	35.4603157368289	1128
1378	35.490690004064	1234
1379	35.5210643268362	1213
1380	35.5514387050169	1209
1381	35.5818131384776	1253
1382	35.6121876270898	1313
1383	35.642562170725	1192
1384	35.6729367692547	1279
1385	35.7033114225503	1348
1386	35.7336861304833	1280
1387	35.7640608929252	1363
1388	35.7944357097475	1329
1389	35.8248105808217	1327
1390	35.8551855060192	1170
1391	35.8855604852116	1204
1392	35.9159355182703	1197
1393	35.9463106050668	1213
1394	35.9766857454726	1119
1395	36.0070609393592	1212
1396	36.037436186598	1164
1397	36.0678114870605	1155
1398	36.0981868406183	1137
1399	36.1285622471427	1078
1400	36.1589377065054	1152
1401	36.1893132185777	1085
1402	36.2196887832311	1126
1403	36.2500644003372	1186
1404	36.2804400697674	1179
1405	36.3108157913932	1155
1406	36.3411915650861	1198
1407	36.3715673907175	1132
1408	36.401943268159	1156
1409	36.4323191972819	1139
1410	36.4626951779579	1086
1411	36.4930712100584	1190
1412	36.5234472934549	1098
1413	36.5538234280188	1198
1414	36.5841996136217	1149
1415	36.614575850135	1085
1416	36.6449521374302	1147
1417	36.6753284753788	1155
1418	36.7057048638522	1172
1419	36.736081302722	1208
1420	36.7664577918596	1185
1421	36.7968343311366	1129
1422	36.8272109204243	1149
1423	36.8575875595944	1147
1424	36.8879642485182	1238
1425	36.9183409870672	1195
1426	36.948717775113	1222
1427	36.979094612527	1239
1428	37.0094714991807	1207
1429	37.0398484349456	1259
1430	37.0702254196931	1189
1431	37.1006024532948	1209
1432	37.1309795356221	1193
1433	37.1613566665465	1185
1434	37.1917338459395	1198
1435	37.2221110736726	1184
1436	37.2524883496172	1129
1437	37.2828656736449	1207
1438	37.3132430456271	1187
1439	37.3436204654353	1133
1440	37.373997932941	1133
1441	37.4043754480157	1189
1442	37.4347530105308	1131
1443	37.4651306203579	1112
1444	37.4955082773684	1135
1445	37.5258859814338	1166
1446	37.5562637324255	1162
1447	37.5866415302152	1139
1448	37.6170193746741	1173
1449	37.647397265674	1149
1450	37.6777752030861	1187
1451	37.708153186782	1161
1452	37.7385312166332	1221
1453	37.7689092925112	1213
1454	37.7992874142874	1173
1455	37.8296655818334	1140
1456	37.8600437950205	1155
1457	37.8904220537204	1147
1458	37.9208003578044	1157
1459	37.9511787071441	1200
1460	37.9815571016109	1167
1461	38.0119355410764	1155
1462	38.0423140254119	1139
1463	38.0726925544891	1154
1464	38.1030711281793	1154
1465	38.1334497463541	1159
1466	38.1638284088849	1185
1467	38.1942071156432	1162
1468	38.2245858665006	1213
1469	38.2549646613284	1161
1470	38.2853434999982	1150
1471	38.3157223823815	1137
1472	38.3461013083496	1187
1473	38.3764802777742	1153
1474	38.4068592905267	1158
1475	38.4372383464786	1140
1476	38.4676174455014	1203
1477	38.4979965874664	1138
1478	38.5283757722454	1193
1479	38.5587549997096	1176
1480	38.5891342697306	1156
1481	38.6195135821799	1183
1482	38.649892936929	1141
1483	38.6802723338493	1132
1484	38.7106517728123	1204
1485	38.7410312536896	1165
1486	38.7714107763525	1214
1487	38.8017903406726	1231
1488	38.8321699465214	1156
1489	38.8625495937703	1204
1490	38.8929292822908	1250
1491	38.9233090119545	1190
1492	38.9536887826327	1162
1493	38.984068594197	1201
1494	39.0144484465188	1213
1495	39.0448283394697	1252
1496	39.0752082729211	1235
1497	39.1055882467445	1231
1498	39.1359682608114	1245
1499	39.1663483149932	1221
1500	39.1967284091615	1202
1501	39.2271085431877	1240
1502	39.2574887169433	1185
1503	39.2878689302999	1222
1504	39.3182491831288	1209
1505	39.3486294753016	1221
1506	39.3790098066897	1197
1507	39.4093901771646	1261
1508	39.4397705865979	1215
1509	39.470151034861	1212
1510	39.5005315218253	1198
1511	39.5309120473624	1176
1512	39.5612926113437	1243
1513	39.5916732136407	1203
1514	39.622053854125	1231
1515	39.6524345326679	1253
1516	39.682815249141	1201
1517	39.7131960034158	1148
1518	39.7435767953637	1127
1519	39.7739576248562	1239
1520	39.8043384917649	1218
1521	39.8347193959611	1173
1522	39.8651003373164	1236
1523	39.8954813157022	1246
1524	39.92586233099	1237
1525	39.9562433830514	1242
1526	39.9866244717578	1258
1527	40.0170055969806	1243
1528	40.0473867585915	1175
1529	40.0777679564617	1244
1530	40.1081491904629	1253
1531	40.1385304604665	1245
1532	40.168911766344	1223
1533	40.1992931079669	1199
1534	40.2296744852066	1309
1535	40.2600558979347	1247
1536	40.2904373460226	1278
1537	40.3208188293418	1256
1538	40.3512003477638	1246
1539	40.3815819011601	1317
1540	40.4119634894021	1221
1541	40.4423451123614	1269
1542	40.4727267699093	1248
1543	40.5031084619175	1267
1544	40.5334901882574	1309
1545	40.5638719488005	1337
1546	40.5942537434181	1250
1547	40.624635571982	1305
1548	40.6550174343634	1216
1549	40.685399330434	1304
1550	40.7157812600651	1267
1551	40.7461632231283	1280
1552	40.776545219495	1274
1553	40.8069272490368	1260
1554	40.8373093116251	1330
1555	40.8676914071313	1305
1556	40.8980735354271	1258
1557	40.9284556963838	1362
1558	40.958837889873	1260
1559	40.989220115766	1364
1560	41.0196023739345	1310
1561	41.0499846642499	1313
1562	41.0803669865837	1327
1563	41.1107493408073	1313
1564	41.1411317267922	1254
1565	41.17151414441	1339
1566	41.2018965935321	1286
1567	41.23227907403	1285
1568	41.2626615857751	1272
1569	41.293044128639	1319
1570	41.3234267024931	1253
1571	41.353809307209	1254
1572	41.384191942658	1242
1573	41.4145746087117	1244
1574	41.4449573052416	1313
1575	41.4753400321192	1235
1576	41.5057227892158	1268
1577	41.5361055764031	1274
1578	41.5664883935525	1296
1579	41.5968712405355	1236
1580	41.6272541172235	1264
1581	41.6576370234881	1249
1582	41.6880199592007	1217
1583	41.7184029242328	1275
1584	41.7487859184559	1256
1585	41.7791689417415	1280
1586	41.809551993961	1281
1587	41.839935074986	1351
1588	41.8703181846879	1214
1589	41.9007013229382	1211
1590	41.9310844896084	1220
1591	41.9614676845699	1252
1592	41.9918509076943	1257
1593	42.0222341588531	1223
1594	42.0526174379177	1249
1595	42.0830007447596	1255
1596	42.1133840792502	1279
1597	42.1437674412611	1272
1598	42.1741508306638	1310
1599	42.2045342473297	1299
1600	42.2349176911304	1257
1601	42.2653011619372	1323
1602	42.2956846596217	1228
1603	42.3260681840554	1246
1604	42.3564517351097	1303
1605	42.3868353126561	1347
1606	42.4172189165662	1321
1607	42.4476025467113	1250
1608	42.4779862029631	1270
1609	42.5083698851928	1264
1610	42.5387535932722	1255
1611	42.5691373270725	1287
1612	42.5995210864654	1232
1613	42.6299048713222	1262
1614	42.6602886815146	1336
1615	42.6906725169138	1287
1616	42.7210563773915	1292
1617	42.7514402628192	1306
1618	42.7818241730682	1292
1619	42.8122081080102	1346
1620	42.8425920675164	1255
1621	42.8729760514586	1262
1622	42.9033600597081	1234
1623	42.9337440921364	1373
1624	42.964128148615	1237
1625	42.9945122290153	1237
1626	43.024896333209	1259
1627	43.0552804610674	1287
1628	43.085664612462	1333
1629	43.1160487872643	1258
1630	43.1464329853459	1269
1631	43.1768172065781	1197
1632	43.2072014508325	1238
1633	43.2375857179805	1287
1634	43.2679700078936	1271
1635	43.2983543204433	1273
1636	43.3287386555012	1268
1637	43.3591230129386	1277
1638	43.3895073926271	1264
1639	43.4198917944381	1299
1640	43.4502762182431	1204
1641	43.4806606639136	1280
1642	43.5110451313212	1341
1643	43.5414296203372	1302
1644	43.5718141308331	1226
1645	43.6021986626805	1291
1646	43.6325832157508	1280
1647	43.6629677899155	1272
1648	43.6933523850461	1264
1649	43.723737001014	1271
1650	43.7541216376908	1212
1651	43.784506294948	1283
1652	43.8148909726569	1305
1653	43.8452756706891	1352
1654	43.8756603889162	1273
1655	43.9060451272094	1290
1656	43.9364298854405	1247
1657	43.9668146634807	1282
1658	43.9971994612017	1318
1659	44.0275842784749	1255
1660	44.0579691151717	1316
1661	44.0883539711637	1252
1662	44.1187388463223	1303
1663	44.1491237405191	1311
1664	44.1795086536254	1251
1665	44.2098935855129	1306
1666	44.2402785360529	1323
1667	44.270663505117	1343
1668	44.3010484925766	1309
1669	44.3314334983032	1329
1670	44.3618185221684	1367
1671	44.3922035640435	1287
1672	44.4225886238001	1264
1673	44.4529737013096	1341
1674	44.4833587964436	1298
1675	44.5137439090735	1329
1676	44.5441290390708	1369
1677	44.5745141863069	1301
1678	44.6048993506535	1323
1679	44.6352845319818	1360
1680	44.6656697301635	1317
1681	44.69605494507	1308
1682	44.7264401765729	1305
1683	44.7568254245434	1309
1684	44.7872106888533	1255
1685	44.8175959693739	1269
1686	44.8479812659767	1316
1687	44.8783665785332	1283
1688	44.9087519069149	1349
1689	44.9391372509933	1291
1690	44.9695226106398	1365
1691	44.999907985726	1327
1692	45.0302933761233	1295
1693	45.0606787817032	1348
1694	45.0910642023372	1390
1695	45.1214496378968	1352
1696	45.1518350882534	1357
1697	45.1822205532785	1304
1698	45.2126060328437	1344
1699	45.2429915268203	1267
1700	45.27337703508	1350
1701	45.3037625574941	1474
1702	45.3341480939341	1358
1703	45.3645336442716	1368
1704	45.394919208378	1363
1705	45.4253047861248	1382
1706	45.4556903773835	1384
1707	45.4860759820255	1308
1708	45.5164615999224	1313
1709	45.5468472309456	1408
1710	45.5772328749666	1382
1711	45.6076185318569	1419
1712	45.638004201488	1390
1713	45.6683898837313	1308
1714	45.6987755784584	1363
1715	45.7291612855407	1409
1716	45.7595470048497	1367
1717	45.7899327362569	1371
1718	45.8203184796337	1414
1719	45.8507042348517	1314
1720	45.8810900017824	1364
1721	45.9114757802971	1356
1722	45.9418615702675	1351
1723	45.9722473715649	1402
1724	46.002633184061	1407
1725	46.033019007627	1379
1726	46.0634048421346	1403
1727	46.0937906874552	1303
1728	46.1241765434603	1360
1729	46.1545624100214	1380
1730	46.18494828701	1365
1731	46.2153341742975	1354
1732	46.2457200717554	1359
1733	46.2761059792552	1393
1734	46.3064918966684	1387
1735	46.3368778238665	1385
1736	46.367263760721	1427
1737	46.3976497071033	1329
1738	46.4280356628849	1392
1739	46.4584216279373	1447
1740	46.4888076021321	1361
1741	46.5191935853406	1423
1742	46.5495795774343	1398
1743	46.5799655782848	1364
1744	46.6103515877635	1393
1745	46.6407376057419	1424
1746	46.6711236320915	1452
1747	46.7015096666837	1323
1748	46.7318957093901	1402
1749	46.7622817600822	1389
1750	46.7926678186313	1366
1751	46.8230538849091	1394
1752	46.8534399587869	1363
1753	46.8838260401363	1334
1754	46.9142121288287	1443
1755	46.9445982247357	1353
1756	46.9749843277287	1471
1757	47.0053704376792	1417
1758	47.0357565544586	1402
1759	47.0661426779385	1345
1760	47.0965288079904	1484
1761	47.1269149444857	1411
1762	47.1573010872959	1373
1763	47.1876872362924	1428
1764	47.2180733913469	1410
1765	47.2484595523307	1343
1766	47.2788457191153	1398
1767	47.3092318915738	1417
1768	47.3396180700529	1429
1769	47.3700042560428	1342
1770	47.4003904512025	1346
1771	47.4307766571913	1382
1772	47.4611628756681	1376
1773	47.4915491082923	1358
1774	47.5219353567229	1412
1775	47.5523216226191	1395
1776	47.5827079076399	1370
1777	47.6130942134446	1321
1778	47.6434805416922	1425
1779	47.673866894042	1414
1780	47.704253272153	1395
1781	47.7346396776844	1383
1782	47.7650261122953	1447
1783	47.7954125776448	1417
1784	47.8257990753921	1396
1785	47.8561856071964	1364
1786	47.8865721747167	1391
1787	47.9169587796122	1436
1788	47.9473454235421	1426
1789	47.9777321081654	1448
1790	48.0081188351414	1463
1791	48.0385056061291	1395
1792	48.0688924227876	1392
1793	48.0992792867762	1429
1794	48.129666199754	1425
1795	48.16005316338	1455
1796	48.1904401793135	1451
1797	48.2208272492135	1433
1798	48.2512143747393	1470
1799	48.2816015575499	1363
1800	48.3119887993044	1431
1801	48.3423761016621	1404
1802	48.372763466282	1501
1803	48.4031508948233	1370
1804	48.4335383889452	1394
1805	48.4639259503067	1422
1806	48.494313580567	1370
1807	48.5247012813852	1391
1808	48.5550890544205	1375
1809	48.585476901332	1374
1810	48.6158648237789	1446
1811	48.6462528234202	1452
1812	48.6766409019151	1478
1813	48.7070290609228	1438
1814	48.7374173021024	1373
1815	48.7678056271131	1356
1816	48.7981940376139	1403
1817	48.8285825352639	1390
1818	48.8589711217225	1413
1819	48.8893597986486	1421
1820	48.9197485677014	1426
1821	48.9501374305401	1511
1822	48.9805263888237	1367
1823	49.0109154442115	1451
1824	49.0413045983625	1467
1825	49.0716938529359	1430
1826	49.1020832095909	1378
1827	49.1324726699865	1350
1828	49.1628622357819	1427
1829	49.1932519086363	1409
1830	49.2236416902087	1410
1831	49.2540315821584	1536
1832	49.2844215861444	1428
1833	49.3148117038259	1560
1834	49.3452019368621	1428
1835	49.375592286912	1560
1836	49.4059827556348	1463
1837	49.4363733446896	1473
1838	49.4667640557356	1483
1839	49.4971548904319	1523
1840	49.5275458504377	1491
1841	49.557936937412	1580
1842	49.5883281530141	1558
1843	49.618719498903	1462
1844	49.6491109767379	1462
1845	49.6795025881779	1578
1846	49.7098943348822	1480
1847	49.7402862185099	1503
1848	49.7706782407202	1453
1849	49.8010704031721	1442
1850	49.8314627075248	1426
1851	49.8618551554375	1418
1852	49.8922477485693	1415
1853	49.9226404885793	1444
1854	49.9530333771266	1376
1855	49.9834264158705	1491
1856	50.01381960647	1431
1857	50.0442129505842	1428
1858	50.0746064498724	1357
1859	50.1050001059936	1417
1860	50.135393920607	1503
1861	50.1657878953717	1373
1862	50.1961820319469	1445
1863	50.2265763319916	1444
1864	50.2569707971651	1379
1865	50.2873654291264	1345
1866	50.3177602295348	1337
1867	50.3481552000493	1434
1868	50.378550342329	1462
1869	50.4089456580332	1462
1870	50.4393411488209	1464
1871	50.4697368163513	1474
1872	50.5001326622835	1405
1873	50.5305286882767	1393
1874	50.56092489599	1435
1875	50.5913212870825	1462
1876	50.6217178632133	1451
1877	50.6521146260417	1551
1878	50.6825115772267	1412
1879	50.7129087184275	1452
1880	50.7433060513032	1423
1881	50.773703577513	1418
1882	50.8041012987159	1461
1883	50.8344992165712	1443
1884	50.864897332738	1447
1885	50.8952956488753	1489
1886	50.9256941666424	1428
1887	50.9560928876983	1411
1888	50.9864918137023	1384
1889	51.0168909463133	1442
1890	51.0472902871907	1484
1891	51.0776898379935	1418
1892	51.1080896003809	1483
1893	51.1384895760119	1446
1894	51.1688897665458	1430
1895	51.1992901736416	1406
1896	51.2296907989586	1455
1897	51.2600916441558	1425
1898	51.2904927108923	1516
1899	51.3208940008274	1497
1900	51.3512955156201	1383
1901	51.3816972569296	1484
1902	51.4120992264151	1360
1903	51.4425014257355	1425
1904	51.4729038565502	1431
1905	51.5033065205182	1495
1906	51.5337094192987	1518
1907	51.5641125545508	1533
1908	51.5945159279337	1377
1909	51.6249195411064	1471
1910	51.6553233957281	1424
1911	51.685727493458	1494
1912	51.7161318359552	1450
1913	51.7465364248788	1460
1914	51.776941261888	1412
1915	51.8073463486418	1577
1916	51.8377516867995	1382
1917	51.8681572780202	1490
1918	51.898563123963	1486
1919	51.928969226287	1503
1920	51.9593755866515	1542
1921	51.9897822067154	1457
1922	52.020189088138	1459
1923	52.0505962325784	1505
1924	52.0810036416957	1449
1925	52.1114113171491	1511
1926	52.1418192605977	1504
1927	52.1722274737006	1477
1928	52.202635958117	1472
1929	52.2330447155061	1498
1930	52.2634537475269	1458
1931	52.2938630558385	1465
1932	52.3242726421002	1458
1933	52.3546825079711	1450
1934	52.3850926551102	1498
1935	52.4155030851768	1482
1936	52.44591379983	1483
1937	52.4763248007288	1564
1938	52.5067360895325	1448
1939	52.5371476679002	1511
1940	52.567559537491	1453
1941	52.5979716999641	1480
1942	52.6283841569786	1472
1943	52.6587969101935	1503
1944	52.6892099612682	1472
1945	52.7196233118616	1490
1946	52.750036963633	1471
1947	52.7804509182415	1490
1948	52.8108651773462	1546
1949	52.8412797426062	1466
1950	52.8716946156807	1482
1951	52.9021097982289	1596
1952	52.9325252919098	1521
1953	52.9629410983825	1558
1954	52.9933572193064	1488
1955	53.0237736563404	1494
1956	53.0541904111437	1546
1957	53.0846074853754	1484
1958	53.1150248806947	1535
1959	53.1454425987608	1521
1960	53.1758606412326	1419
1961	53.2062790097695	1459
1962	53.2366977060305	1537
1963	53.2671167316748	1526
1964	53.2975360883615	1410
1965	53.3279557777497	1534
1966	53.3583758014985	1429
1967	53.3887961612672	1695
1968	53.4192168587149	1504
1969	53.4496378955006	1473
1970	53.4800592732835	1532
1971	53.5104809937228	1555
1972	53.5409030584776	1615
1973	53.571325469207	1577
1974	53.6017482275702	1658
1975	53.6321713352263	1555
1976	53.6625947938344	1574
1977	53.6930186050537	1671
1978	53.7234427705433	1584
1979	53.7538672919624	1619
1980	53.7842921709701	1611
1981	53.8147174092255	1636
1982	53.8451430083877	1607
1983	53.8755689701159	1573
1984	53.9059952960693	1691
1985	53.9364219879069	1663
1986	53.966849047288	1649
1987	53.9972764758716	1582
1988	54.0277042753169	1680
1989	54.058132447283	1631
1990	54.088560993429	1621
1991	54.1189899154142	1640
1992	54.1494192148975	1729
1993	54.1798488935383	1679
1994	54.2102789529955	1596
1995	54.2407093949284	1653
1996	54.271140220996	1615
1997	54.3015714328576	1681
1998	54.3320030321722	1636
1999	54.362435020599	1577
2000	54.3928673997971	1624
2001	54.4233001714257	1604
2002	54.4537333371438	1597
2003	54.4841668986107	1535
2004	54.5146008574855	1578
2005	54.5450352154273	1566
2006	54.5754699740952	1531
2007	54.6059051351484	1548
2008	54.636340700246	1542
2009	54.6667766710472	1548
2010	54.697213049211	1579
2011	54.7276498363967	1470
2012	54.7580870342633	1640
2013	54.7885246444701	1519
2014	54.8189626686761	1538
2015	54.8494011085404	1558
2016	54.8798399657223	1554
2017	54.9102792418808	1553
2018	54.940718938675	1673
2019	54.9711590577643	1596
2020	55.0015996008075	1498
2021	55.032040569464	1585
2022	55.0624819653928	1541
2023	55.092923790253	1526
2024	55.1233660457039	1586
2025	55.1538087334044	1527
2026	55.1842518550139	1484
2027	55.2146954121914	1616
2028	55.245139406596	1626
2029	55.275583839887	1613
2030	55.3060287137233	1556
2031	55.3364740297642	1525
2032	55.3669197896688	1529
2033	55.3973659950962	1457
2034	55.4278126477057	1492
2035	55.4582597491562	1529
2036	55.4887073011069	1533
2037	55.519155305217	1484
2038	55.5496037631457	1586
2039	55.580052676552	1519
2040	55.6105020470951	1559
2041	55.6409518764341	1474
2042	55.6714021662282	1513
2043	55.7018529181365	1580
2044	55.7323041338181	1567
2045	55.7627558149322	1509
2046	55.793207963138	1572
2047	55.8236605800944	1407
2048	55.8541136674608	1624
2049	55.8845672268961	1598
2050	55.9150212600597	1544
2051	55.9454757686105	1501
2052	55.9759307542077	1559
2053	56.0063862185105	1585
2054	56.0368421631781	1604
2055	56.0672985898694	1530
2056	56.0977555002438	1569
2057	56.1282128959587	1597
2058	56.158670777797	1608
2059	56.1891291442167	1514
2060	56.2195879932935	1544
2061	56.250047323103	1594
2062	56.2805071317212	1517
2063	56.3109674172235	1551
2064	56.3414281776859	1497
2065	56.371889411184	1582
2066	56.4023511157935	1554
2067	56.4328132895903	1541
2068	56.46327593065	1570
2069	56.4937390370484	1600
2070	56.5242026068611	1540
2071	56.5546666381641	1529
2072	56.5851311290329	1588
2073	56.6155960775432	1554
2074	56.646061481771	1495
2075	56.6765273397918	1566
2076	56.7069936496814	1568
2077	56.7374604095156	1583
2078	56.7679276173701	1505
2079	56.7983952713205	1456
2080	56.8288633694428	1508
2081	56.8593319098124	1609
2082	56.8898008905054	1574
2083	56.9202703095972	1584
2084	56.9507401651638	1571
2085	56.9812104552807	1568
2086	57.0116811780238	1534
2087	57.0421523314688	1535
2088	57.0726239136914	1593
2089	57.1030959227674	1542
2090	57.1335683567725	1585
2091	57.1640412137824	1586
2092	57.1945144918728	1535
2093	57.2249881891195	1592
2094	57.2554623035983	1534
2095	57.2859368333848	1595
2096	57.3164117765548	1544
2097	57.3468871311841	1575
2098	57.3773628953483	1661
2099	57.4078390671232	1629
2100	57.4383156445845	1600
2101	57.468792625808	1514
2102	57.4992700088694	1661
2103	57.5297477918444	1703
2104	57.5602259728088	1622
2105	57.5907045498383	1699
2106	57.6211835210086	1652
2107	57.6516628843955	1694
2108	57.6821426380747	1583
2109	57.712622780122	1543
2110	57.743103308613	1585
2111	57.7735842216235	1687
2112	57.8040655172292	1612
2113	57.834547193506	1695
2114	57.8650292485294	1597
2115	57.8955116803753	1681
2116	57.9259944871194	1567
2117	57.9564776668373	1639
2118	57.986961217605	1590
2119	58.0174451374979	1665
2120	58.047929424592	1702
2121	58.078414076963	1617
2122	58.1088990926865	1635
2123	58.1393844698384	1584
2124	58.1698702064943	1627
2125	58.20035630073	1585
2126	58.2308427506212	1654
2127	58.2613295542437	1657
2128	58.2918167096731	1641
2129	58.3223042149853	1629
2130	58.3527920682559	1547
2131	58.3832802675607	1563
2132	58.4137688109755	1665
2133	58.4442576965758	1625
2134	58.4747469224376	1590
2135	58.5052364866365	1643
2136	58.5357263872483	1639
2137	58.5662166223487	1614
2138	58.5967071900134	1521
2139	58.6271980883181	1619
2140	58.6576893153387	1614
2141	58.6881808691508	1576
2142	58.7186727478301	1604
2143	58.7491649494525	1638
2144	58.7796574720936	1595
2145	58.8101503138291	1549
2146	58.8406434727349	1615
2147	58.8711369468866	1588
2148	58.9016307343599	1631
2149	58.9321248332307	1606
2150	58.9626192415746	1669
2151	58.9931139574674	1533
2152	59.0236089789848	1610
