Index	X	Acquisition
1131	27.9902559173582	870
1132	28.0206126408108	893
1133	28.0509694483609	858
1134	28.0813263400996	869
1135	28.1116833161179	895
1136	28.1420403765068	903
1137	28.1723975213574	903
1138	28.2027547507606	872
1139	28.2331120648077	945
1140	28.2634694635894	893
1141	28.293826947197	899
1142	28.3241845157214	900
1143	28.3545421692537	877
1144	28.3848999078848	910
1145	28.4152577317059	844
1146	28.4456156408079	939
1147	28.475973635235	878
1148	28.5063317148867	903
1149	28.5366898796344	926
1150	28.5670481293496	916
1151	28.5974064639038	928
1152	28.6277648831685	892
1153	28.6581233870152	914
1154	28.6884819753153	913
1155	28.7188406479404	881
1156	28.7491994047618	911
1157	28.7795582456512	942
1158	28.8099171704799	879
1159	28.8402761791195	876
1160	28.8706352714414	824
1161	28.9009944473171	910
1162	28.9313537066182	871
1163	28.961713049216	878
1164	28.9920724749822	872
1165	29.022431983788	938
1166	29.0527915755051	918
1167	29.083151250005	874
1168	29.113511007159	893
1169	29.1438708468387	899
1170	29.1742307689156	937
1171	29.2045907732611	973
1172	29.2349508597468	936
1173	29.2653110282441	870
1174	29.2956712786245	965
1175	29.3260316107594	892
1176	29.3563920245205	930
1177	29.3867525197791	908
1178	29.4171130964067	938
1179	29.4474737542748	941
1180	29.4778344932549	963
1181	29.5081953132185	930
1182	29.538556214037	894
1183	29.568917195582	981
1184	29.599278257725	952
1185	29.6296394003373	916
1186	29.6600006232905	909
1187	29.6903619264561	886
1188	29.7207233097055	931
1189	29.7510847729103	875
1190	29.7814463159419	943
1191	29.8118079386718	901
1192	29.8421696409715	932
1193	29.8725314227125	970
1194	29.9028932837662	966
1195	29.9332552240042	959
1196	29.9636172432979	884
1197	29.9939793415187	919
1198	30.0243415185383	963
1199	30.054703774228	961
1200	30.0850661084594	949
1201	30.1154285211039	939
1202	30.145791012033	954
1203	30.1761535811182	912
1204	30.206516228231	928
1205	30.2368789532429	920
1206	30.2672417560253	986
1207	30.2976046364497	946
1208	30.3279675943876	951
1209	30.3583306297105	950
1210	30.3886937422899	984
1211	30.4190569319973	917
1212	30.4494201987041	962
1213	30.4797835422818	949
1214	30.5101469626019	982
1215	30.5405104595359	908
1216	30.5708740329553	936
1217	30.6012376827316	969
1218	30.6316014087361	953
1219	30.6619652108405	989
1220	30.6923290889162	953
1221	30.7226930428347	970
1222	30.7530570724675	939
1223	30.783421177686	995
1224	30.8137853583617	969
1225	30.8441496143661	1018
1226	30.8745139455708	1017
1227	30.9048783518471	987
1228	30.9352428330666	980
1229	30.9656073891007	988
1230	30.995972019821	1000
1231	31.0263367250988	1009
1232	31.0567015048058	1013
1233	31.0870663588133	973
1234	31.1174312869929	1014
1235	31.1477962892161	1005
1236	31.1781613653542	952
1237	31.2085265152789	1006
1238	31.2388917388616	952
1239	31.2692570359737	970
1240	31.2996224064868	982
1241	31.3299878502723	1015
1242	31.3603533672017	999
1243	31.3907189571466	1016
1244	31.4210846199783	1022
1245	31.4514503555684	973
1246	31.4818161637884	1010
1247	31.5121820445097	990
1248	31.5425479976038	978
1249	31.5729140229422	1032
1250	31.6032801203963	957
1251	31.6336462898378	967
1252	31.664012531138	1003
1253	31.6943788441684	983
1254	31.7247452288005	948
1255	31.7551116849059	1065
1256	31.7854782123559	1003
1257	31.8158448110221	987
1258	31.8462114807759	1005
1259	31.8765782214888	966
1260	31.9069450330324	1040
1261	31.937311915278	1027
1262	31.9676788680972	1019
1263	31.9980458913615	985
1264	32.0284129849423	1020
1265	32.0587801487111	1005
1266	32.0891473825394	1014
1267	32.1195146862988	1017
1268	32.1498820598605	979
1269	32.1802495030963	1036
1270	32.2106170158775	1021
1271	32.2409845980755	1029
1272	32.271352249562	1000
1273	32.3017199702084	999
1274	32.3320877598862	1022
1275	32.3624556184667	1082
1276	32.3928235458217	1014
1277	32.4231915418224	1078
1278	32.4535596063404	1012
1279	32.4839277392472	1062
1280	32.5142959404143	1029
1281	32.5446642097131	1049
1282	32.5750325470152	1047
1283	32.6054009521919	1106
1284	32.6357694251149	1076
1285	32.6661379656555	1046
1286	32.6965065736853	1034
1287	32.7268752490757	1092
1288	32.7572439916982	1103
1289	32.7876128014244	1072
1290	32.8179816781256	1082
1291	32.8483506216734	1205
1292	32.8787196319393	1119
1293	32.9090887087947	1096
1294	32.9394578521111	1103
1295	32.96982706176	1171
1296	33.0001963376129	1165
1297	33.0305656795413	1146
1298	33.0609350874166	1211
1299	33.0913045611103	1203
1300	33.121674100494	1132
1301	33.1520437054391	1176
1302	33.182413375817	1190
1303	33.2127831114993	1208
1304	33.2431529123575	1155
1305	33.273522778263	1158
1306	33.3038927090872	1212
1307	33.3342627047018	1154
1308	33.3646327649782	1100
1309	33.3950028897878	1132
1310	33.4253730790022	1153
1311	33.4557433324928	1164
1312	33.486113650131	1120
1313	33.5164840317885	1140
1314	33.5468544773367	1155
1315	33.577224986647	1123
1316	33.6075955595909	1084
1317	33.63796619604	1163
1318	33.6683368958657	1096
1319	33.6987076589394	1113
1320	33.7290784851328	1054
1321	33.7594493743171	1069
1322	33.789820326364	1112
1323	33.820191341145	1034
1324	33.8505624185314	1066
1325	33.8809335583948	1070
1326	33.9113047606067	1103
1327	33.9416760250385	1091
1328	33.9720473515617	1071
1329	34.0024187400479	1108
1330	34.0327901903685	1091
1331	34.0631617023949	1113
1332	34.0935332759987	1064
1333	34.1239049110513	1106
1334	34.1542766074243	1090
1335	34.1846483649891	1081
1336	34.2150201836171	1093
1337	34.24539206318	1123
1338	34.275764003549	1124
1339	34.3061360045959	1144
1340	34.3365080661919	1099
1341	34.3668801882087	1100
1342	34.3972523705176	1109
1343	34.4276246129903	1110
1344	34.457996915498	1130
1345	34.4883692779124	1148
1346	34.5187417001049	1179
1347	34.5491141819471	1117
1348	34.5794867233103	1127
1349	34.609859324066	1120
1350	34.6402319840858	1145
1351	34.6706047032412	1082
1352	34.7009774814036	1060
1353	34.7313503184444	1154
1354	34.7617232142352	1146
1355	34.7920961686475	1025
1356	34.8224691815528	1022
1357	34.8528422528225	1123
1358	34.883215382328	1114
1359	34.913588569941	1118
1360	34.9439618155329	1111
1361	34.9743351189751	1162
1362	35.0047084801391	1087
1363	35.0350818988965	1134
1364	35.0654553751187	1150
1365	35.0958289086771	1098
1366	35.1262024994434	1151
1367	35.1565761472888	1127
1368	35.1869498520851	1124
1369	35.2173236137035	1114
1370	35.2476974320157	1141
1371	35.278071306893	1143
1372	35.308445238207	1166
1373	35.3388192258291	1154
1374	35.3691932696309	1227
1375	35.3995673694838	1193
1376	35.4299415252593	1221
1377	35.4603157368289	1220
1378	35.490690004064	1225
1379	35.5210643268362	1248
1380	35.5514387050169	1278
1381	35.5818131384776	1309
1382	35.6121876270898	1263
1383	35.642562170725	1313
1384	35.6729367692547	1360
1385	35.7033114225503	1302
1386	35.7336861304833	1300
1387	35.7640608929252	1249
1388	35.7944357097475	1212
1389	35.8248105808217	1211
1390	35.8551855060192	1144
1391	35.8855604852116	1222
1392	35.9159355182703	1179
1393	35.9463106050668	1124
1394	35.9766857454726	1136
1395	36.0070609393592	1173
1396	36.037436186598	1152
1397	36.0678114870605	1175
1398	36.0981868406183	1113
1399	36.1285622471427	1110
1400	36.1589377065054	1154
1401	36.1893132185777	1150
1402	36.2196887832311	1181
1403	36.2500644003372	1154
1404	36.2804400697674	1138
1405	36.3108157913932	1154
1406	36.3411915650861	1191
1407	36.3715673907175	1161
1408	36.401943268159	1128
1409	36.4323191972819	1157
1410	36.4626951779579	1106
1411	36.4930712100584	1246
1412	36.5234472934549	1163
1413	36.5538234280188	1117
1414	36.5841996136217	1127
1415	36.614575850135	1193
1416	36.6449521374302	1177
1417	36.6753284753788	1234
1418	36.7057048638522	1142
1419	36.736081302722	1196
1420	36.7664577918596	1167
1421	36.7968343311366	1177
1422	36.8272109204243	1159
1423	36.8575875595944	1166
1424	36.8879642485182	1199
1425	36.9183409870672	1173
1426	36.948717775113	1208
1427	36.979094612527	1194
1428	37.0094714991807	1131
1429	37.0398484349456	1229
1430	37.0702254196931	1155
1431	37.1006024532948	1183
1432	37.1309795356221	1215
1433	37.1613566665465	1182
1434	37.1917338459395	1113
1435	37.2221110736726	1196
1436	37.2524883496172	1157
1437	37.2828656736449	1167
1438	37.3132430456271	1130
1439	37.3436204654353	1170
1440	37.373997932941	1163
1441	37.4043754480157	1171
1442	37.4347530105308	1170
1443	37.4651306203579	1163
1444	37.4955082773684	1162
1445	37.5258859814338	1167
1446	37.5562637324255	1130
1447	37.5866415302152	1157
1448	37.6170193746741	1161
1449	37.647397265674	1213
1450	37.6777752030861	1147
1451	37.708153186782	1179
1452	37.7385312166332	1134
1453	37.7689092925112	1136
1454	37.7992874142874	1196
1455	37.8296655818334	1240
1456	37.8600437950205	1156
1457	37.8904220537204	1173
1458	37.9208003578044	1184
1459	37.9511787071441	1227
1460	37.9815571016109	1258
1461	38.0119355410764	1317
1462	38.0423140254119	1314
1463	38.0726925544891	1289
1464	38.1030711281793	1306
1465	38.1334497463541	1267
1466	38.1638284088849	1325
1467	38.1942071156432	1311
1468	38.2245858665006	1266
1469	38.2549646613284	1260
1470	38.2853434999982	1309
1471	38.3157223823815	1162
1472	38.3461013083496	1245
1473	38.3764802777742	1193
1474	38.4068592905267	1191
1475	38.4372383464786	1183
1476	38.4676174455014	1145
1477	38.4979965874664	1209
1478	38.5283757722454	1223
1479	38.5587549997096	1193
1480	38.5891342697306	1216
1481	38.6195135821799	1246
1482	38.649892936929	1195
1483	38.6802723338493	1143
1484	38.7106517728123	1212
1485	38.7410312536896	1181
1486	38.7714107763525	1204
1487	38.8017903406726	1224
1488	38.8321699465214	1180
1489	38.8625495937703	1193
1490	38.8929292822908	1243
1491	38.9233090119545	1191
1492	38.9536887826327	1128
1493	38.984068594197	1218
1494	39.0144484465188	1252
1495	39.0448283394697	1207
1496	39.0752082729211	1160
1497	39.1055882467445	1198
1498	39.1359682608114	1257
1499	39.1663483149932	1263
1500	39.1967284091615	1183
1501	39.2271085431877	1206
1502	39.2574887169433	1201
1503	39.2878689302999	1214
1504	39.3182491831288	1204
1505	39.3486294753016	1259
1506	39.3790098066897	1271
1507	39.4093901771646	1255
1508	39.4397705865979	1214
1509	39.470151034861	1186
1510	39.5005315218253	1116
1511	39.5309120473624	1252
1512	39.5612926113437	1243
1513	39.5916732136407	1314
1514	39.622053854125	1241
1515	39.6524345326679	1223
1516	39.682815249141	1226
1517	39.7131960034158	1271
1518	39.7435767953637	1161
1519	39.7739576248562	1178
1520	39.8043384917649	1291
1521	39.8347193959611	1297
1522	39.8651003373164	1278
1523	39.8954813157022	1191
1524	39.92586233099	1245
1525	39.9562433830514	1230
1526	39.9866244717578	1204
1527	40.0170055969806	1245
1528	40.0473867585915	1270
1529	40.0777679564617	1179
1530	40.1081491904629	1223
1531	40.1385304604665	1246
1532	40.168911766344	1258
1533	40.1992931079669	1236
1534	40.2296744852066	1258
1535	40.2600558979347	1279
1536	40.2904373460226	1270
1537	40.3208188293418	1202
1538	40.3512003477638	1250
1539	40.3815819011601	1283
1540	40.4119634894021	1245
1541	40.4423451123614	1289
1542	40.4727267699093	1300
1543	40.5031084619175	1258
1544	40.5334901882574	1284
1545	40.5638719488005	1336
1546	40.5942537434181	1301
1547	40.624635571982	1281
1548	40.6550174343634	1308
1549	40.685399330434	1330
1550	40.7157812600651	1324
1551	40.7461632231283	1349
1552	40.776545219495	1327
1553	40.8069272490368	1271
1554	40.8373093116251	1319
1555	40.8676914071313	1346
1556	40.8980735354271	1360
1557	40.9284556963838	1310
1558	40.958837889873	1354
1559	40.989220115766	1334
1560	41.0196023739345	1259
1561	41.0499846642499	1317
1562	41.0803669865837	1322
1563	41.1107493408073	1235
1564	41.1411317267922	1309
1565	41.17151414441	1311
1566	41.2018965935321	1305
1567	41.23227907403	1316
1568	41.2626615857751	1210
1569	41.293044128639	1324
1570	41.3234267024931	1310
1571	41.353809307209	1285
1572	41.384191942658	1325
1573	41.4145746087117	1241
1574	41.4449573052416	1235
1575	41.4753400321192	1299
1576	41.5057227892158	1232
1577	41.5361055764031	1343
1578	41.5664883935525	1272
1579	41.5968712405355	1201
1580	41.6272541172235	1247
1581	41.6576370234881	1233
1582	41.6880199592007	1296
1583	41.7184029242328	1267
1584	41.7487859184559	1277
1585	41.7791689417415	1243
1586	41.809551993961	1286
1587	41.839935074986	1315
1588	41.8703181846879	1234
1589	41.9007013229382	1304
1590	41.9310844896084	1219
1591	41.9614676845699	1326
1592	41.9918509076943	1280
1593	42.0222341588531	1243
1594	42.0526174379177	1303
1595	42.0830007447596	1268
1596	42.1133840792502	1264
1597	42.1437674412611	1206
1598	42.1741508306638	1268
1599	42.2045342473297	1292
1600	42.2349176911304	1260
1601	42.2653011619372	1271
1602	42.2956846596217	1282
1603	42.3260681840554	1281
1604	42.3564517351097	1292
1605	42.3868353126561	1336
1606	42.4172189165662	1296
1607	42.4476025467113	1242
1608	42.4779862029631	1227
1609	42.5083698851928	1314
1610	42.5387535932722	1209
1611	42.5691373270725	1281
1612	42.5995210864654	1232
1613	42.6299048713222	1281
1614	42.6602886815146	1250
1615	42.6906725169138	1288
1616	42.7210563773915	1259
1617	42.7514402628192	1267
1618	42.7818241730682	1254
1619	42.8122081080102	1317
1620	42.8425920675164	1263
1621	42.8729760514586	1258
1622	42.9033600597081	1260
1623	42.9337440921364	1262
1624	42.964128148615	1291
1625	42.9945122290153	1290
1626	43.024896333209	1319
1627	43.0552804610674	1379
1628	43.085664612462	1203
1629	43.1160487872643	1243
1630	43.1464329853459	1303
1631	43.1768172065781	1219
1632	43.2072014508325	1272
1633	43.2375857179805	1236
1634	43.2679700078936	1271
1635	43.2983543204433	1277
1636	43.3287386555012	1237
1637	43.3591230129386	1346
1638	43.3895073926271	1212
1639	43.4198917944381	1258
1640	43.4502762182431	1250
1641	43.4806606639136	1251
1642	43.5110451313212	1292
1643	43.5414296203372	1291
1644	43.5718141308331	1278
1645	43.6021986626805	1255
1646	43.6325832157508	1300
1647	43.6629677899155	1294
1648	43.6933523850461	1203
1649	43.723737001014	1285
1650	43.7541216376908	1236
1651	43.784506294948	1277
1652	43.8148909726569	1247
1653	43.8452756706891	1326
1654	43.8756603889162	1346
1655	43.9060451272094	1340
1656	43.9364298854405	1345
1657	43.9668146634807	1292
1658	43.9971994612017	1325
1659	44.0275842784749	1273
1660	44.0579691151717	1331
1661	44.0883539711637	1319
1662	44.1187388463223	1320
1663	44.1491237405191	1269
1664	44.1795086536254	1341
1665	44.2098935855129	1271
1666	44.2402785360529	1319
1667	44.270663505117	1310
1668	44.3010484925766	1391
1669	44.3314334983032	1335
1670	44.3618185221684	1345
1671	44.3922035640435	1354
1672	44.4225886238001	1294
1673	44.4529737013096	1376
1674	44.4833587964436	1354
1675	44.5137439090735	1292
1676	44.5441290390708	1270
1677	44.5745141863069	1240
1678	44.6048993506535	1316
1679	44.6352845319818	1284
1680	44.6656697301635	1262
1681	44.69605494507	1281
1682	44.7264401765729	1325
1683	44.7568254245434	1304
1684	44.7872106888533	1329
1685	44.8175959693739	1292
1686	44.8479812659767	1369
1687	44.8783665785332	1316
1688	44.9087519069149	1313
1689	44.9391372509933	1308
1690	44.9695226106398	1346
1691	44.999907985726	1332
1692	45.0302933761233	1319
1693	45.0606787817032	1352
1694	45.0910642023372	1327
1695	45.1214496378968	1310
1696	45.1518350882534	1345
1697	45.1822205532785	1300
1698	45.2126060328437	1361
1699	45.2429915268203	1317
1700	45.27337703508	1301
1701	45.3037625574941	1335
1702	45.3341480939341	1346
1703	45.3645336442716	1334
1704	45.394919208378	1321
1705	45.4253047861248	1379
1706	45.4556903773835	1351
1707	45.4860759820255	1327
1708	45.5164615999224	1326
1709	45.5468472309456	1384
1710	45.5772328749666	1379
1711	45.6076185318569	1336
1712	45.638004201488	1389
1713	45.6683898837313	1296
1714	45.6987755784584	1301
1715	45.7291612855407	1310
1716	45.7595470048497	1350
1717	45.7899327362569	1374
1718	45.8203184796337	1410
1719	45.8507042348517	1279
1720	45.8810900017824	1367
1721	45.9114757802971	1307
1722	45.9418615702675	1365
1723	45.9722473715649	1319
1724	46.002633184061	1317
1725	46.033019007627	1384
1726	46.0634048421346	1306
1727	46.0937906874552	1426
1728	46.1241765434603	1310
1729	46.1545624100214	1327
1730	46.18494828701	1362
1731	46.2153341742975	1377
1732	46.2457200717554	1435
1733	46.2761059792552	1393
1734	46.3064918966684	1370
1735	46.3368778238665	1388
1736	46.367263760721	1352
1737	46.3976497071033	1257
1738	46.4280356628849	1399
1739	46.4584216279373	1382
1740	46.4888076021321	1458
1741	46.5191935853406	1365
1742	46.5495795774343	1324
1743	46.5799655782848	1378
1744	46.6103515877635	1350
1745	46.6407376057419	1335
1746	46.6711236320915	1420
1747	46.7015096666837	1350
1748	46.7318957093901	1334
1749	46.7622817600822	1273
1750	46.7926678186313	1460
1751	46.8230538849091	1400
1752	46.8534399587869	1384
1753	46.8838260401363	1356
1754	46.9142121288287	1385
1755	46.9445982247357	1360
1756	46.9749843277287	1437
1757	47.0053704376792	1433
1758	47.0357565544586	1386
1759	47.0661426779385	1476
1760	47.0965288079904	1396
1761	47.1269149444857	1360
1762	47.1573010872959	1323
1763	47.1876872362924	1324
1764	47.2180733913469	1369
1765	47.2484595523307	1412
1766	47.2788457191153	1284
1767	47.3092318915738	1386
1768	47.3396180700529	1368
1769	47.3700042560428	1328
1770	47.4003904512025	1314
1771	47.4307766571913	1403
1772	47.4611628756681	1363
1773	47.4915491082923	1492
1774	47.5219353567229	1365
1775	47.5523216226191	1382
1776	47.5827079076399	1355
1777	47.6130942134446	1289
1778	47.6434805416922	1373
1779	47.673866894042	1343
1780	47.704253272153	1431
1781	47.7346396776844	1370
1782	47.7650261122953	1328
1783	47.7954125776448	1320
1784	47.8257990753921	1369
1785	47.8561856071964	1332
1786	47.8865721747167	1378
1787	47.9169587796122	1365
1788	47.9473454235421	1388
1789	47.9777321081654	1427
1790	48.0081188351414	1361
1791	48.0385056061291	1386
1792	48.0688924227876	1350
1793	48.0992792867762	1409
1794	48.129666199754	1361
1795	48.16005316338	1349
1796	48.1904401793135	1398
1797	48.2208272492135	1473
1798	48.2512143747393	1381
1799	48.2816015575499	1386
1800	48.3119887993044	1392
1801	48.3423761016621	1396
1802	48.372763466282	1395
1803	48.4031508948233	1408
1804	48.4335383889452	1500
1805	48.4639259503067	1423
1806	48.494313580567	1360
1807	48.5247012813852	1429
1808	48.5550890544205	1362
1809	48.585476901332	1425
1810	48.6158648237789	1385
1811	48.6462528234202	1429
1812	48.6766409019151	1435
1813	48.7070290609228	1439
1814	48.7374173021024	1440
1815	48.7678056271131	1328
1816	48.7981940376139	1399
1817	48.8285825352639	1406
1818	48.8589711217225	1445
1819	48.8893597986486	1383
1820	48.9197485677014	1401
1821	48.9501374305401	1423
1822	48.9805263888237	1395
1823	49.0109154442115	1348
1824	49.0413045983625	1456
1825	49.0716938529359	1412
1826	49.1020832095909	1407
1827	49.1324726699865	1410
1828	49.1628622357819	1427
1829	49.1932519086363	1400
1830	49.2236416902087	1432
1831	49.2540315821584	1410
1832	49.2844215861444	1447
1833	49.3148117038259	1474
1834	49.3452019368621	1467
1835	49.375592286912	1484
1836	49.4059827556348	1442
1837	49.4363733446896	1469
1838	49.4667640557356	1454
1839	49.4971548904319	1487
1840	49.5275458504377	1472
1841	49.557936937412	1513
1842	49.5883281530141	1466
1843	49.618719498903	1505
1844	49.6491109767379	1393
1845	49.6795025881779	1440
1846	49.7098943348822	1432
1847	49.7402862185099	1466
1848	49.7706782407202	1452
1849	49.8010704031721	1409
1850	49.8314627075248	1375
1851	49.8618551554375	1328
1852	49.8922477485693	1437
1853	49.9226404885793	1364
1854	49.9530333771266	1446
1855	49.9834264158705	1365
1856	50.01381960647	1387
1857	50.0442129505842	1414
1858	50.0746064498724	1388
1859	50.1050001059936	1478
1860	50.135393920607	1383
1861	50.1657878953717	1446
1862	50.1961820319469	1421
1863	50.2265763319916	1417
1864	50.2569707971651	1393
1865	50.2873654291264	1330
1866	50.3177602295348	1366
1867	50.3481552000493	1456
1868	50.378550342329	1427
1869	50.4089456580332	1406
1870	50.4393411488209	1362
1871	50.4697368163513	1372
1872	50.5001326622835	1365
1873	50.5305286882767	1371
1874	50.56092489599	1414
1875	50.5913212870825	1447
1876	50.6217178632133	1434
1877	50.6521146260417	1394
1878	50.6825115772267	1389
1879	50.7129087184275	1383
1880	50.7433060513032	1426
1881	50.773703577513	1396
1882	50.8041012987159	1495
1883	50.8344992165712	1404
1884	50.864897332738	1379
1885	50.8952956488753	1424
1886	50.9256941666424	1434
1887	50.9560928876983	1425
1888	50.9864918137023	1354
1889	51.0168909463133	1409
1890	51.0472902871907	1426
1891	51.0776898379935	1437
1892	51.1080896003809	1487
1893	51.1384895760119	1466
1894	51.1688897665458	1442
1895	51.1992901736416	1427
1896	51.2296907989586	1478
1897	51.2600916441558	1447
1898	51.2904927108923	1453
1899	51.3208940008274	1410
1900	51.3512955156201	1430
1901	51.3816972569296	1485
1902	51.4120992264151	1430
1903	51.4425014257355	1438
1904	51.4729038565502	1430
1905	51.5033065205182	1467
1906	51.5337094192987	1424
1907	51.5641125545508	1440
1908	51.5945159279337	1429
1909	51.6249195411064	1416
1910	51.6553233957281	1458
1911	51.685727493458	1442
1912	51.7161318359552	1447
1913	51.7465364248788	1437
1914	51.776941261888	1467
1915	51.8073463486418	1418
1916	51.8377516867995	1420
1917	51.8681572780202	1392
1918	51.898563123963	1410
1919	51.928969226287	1480
1920	51.9593755866515	1483
1921	51.9897822067154	1402
1922	52.020189088138	1454
1923	52.0505962325784	1454
1924	52.0810036416957	1403
1925	52.1114113171491	1446
1926	52.1418192605977	1453
1927	52.1722274737006	1393
1928	52.202635958117	1495
1929	52.2330447155061	1433
1930	52.2634537475269	1445
1931	52.2938630558385	1398
1932	52.3242726421002	1501
1933	52.3546825079711	1491
1934	52.3850926551102	1422
1935	52.4155030851768	1491
1936	52.44591379983	1434
1937	52.4763248007288	1457
1938	52.5067360895325	1442
1939	52.5371476679002	1501
1940	52.567559537491	1535
1941	52.5979716999641	1461
1942	52.6283841569786	1419
1943	52.6587969101935	1450
1944	52.6892099612682	1394
1945	52.7196233118616	1402
1946	52.750036963633	1436
1947	52.7804509182415	1509
1948	52.8108651773462	1480
1949	52.8412797426062	1445
1950	52.8716946156807	1385
1951	52.9021097982289	1498
1952	52.9325252919098	1423
1953	52.9629410983825	1447
1954	52.9933572193064	1410
1955	53.0237736563404	1492
1956	53.0541904111437	1514
1957	53.0846074853754	1507
1958	53.1150248806947	1525
1959	53.1454425987608	1466
1960	53.1758606412326	1494
1961	53.2062790097695	1488
1962	53.2366977060305	1476
1963	53.2671167316748	1511
1964	53.2975360883615	1508
1965	53.3279557777497	1554
1966	53.3583758014985	1527
1967	53.3887961612672	1507
1968	53.4192168587149	1552
1969	53.4496378955006	1510
1970	53.4800592732835	1489
1971	53.5104809937228	1529
1972	53.5409030584776	1473
1973	53.571325469207	1538
1974	53.6017482275702	1531
1975	53.6321713352263	1520
1976	53.6625947938344	1556
1977	53.6930186050537	1500
1978	53.7234427705433	1496
1979	53.7538672919624	1514
1980	53.7842921709701	1608
1981	53.8147174092255	1664
1982	53.8451430083877	1561
1983	53.8755689701159	1556
1984	53.9059952960693	1545
1985	53.9364219879069	1619
1986	53.966849047288	1656
1987	53.9972764758716	1649
1988	54.0277042753169	1559
1989	54.058132447283	1553
1990	54.088560993429	1556
1991	54.1189899154142	1636
1992	54.1494192148975	1576
1993	54.1798488935383	1579
1994	54.2102789529955	1560
1995	54.2407093949284	1551
1996	54.271140220996	1493
1997	54.3015714328576	1523
1998	54.3320030321722	1520
1999	54.362435020599	1474
2000	54.3928673997971	1492
2001	54.4233001714257	1517
2002	54.4537333371438	1510
2003	54.4841668986107	1480
2004	54.5146008574855	1483
2005	54.5450352154273	1508
2006	54.5754699740952	1496
2007	54.6059051351484	1401
2008	54.636340700246	1563
2009	54.6667766710472	1536
2010	54.697213049211	1518
2011	54.7276498363967	1525
2012	54.7580870342633	1403
2013	54.7885246444701	1558
2014	54.8189626686761	1545
2015	54.8494011085404	1533
2016	54.8798399657223	1442
2017	54.9102792418808	1473
2018	54.940718938675	1496
2019	54.9711590577643	1469
2020	55.0015996008075	1477
2021	55.032040569464	1593
2022	55.0624819653928	1461
2023	55.092923790253	1465
2024	55.1233660457039	1509
2025	55.1538087334044	1539
2026	55.1842518550139	1474
2027	55.2146954121914	1520
2028	55.245139406596	1457
2029	55.275583839887	1495
2030	55.3060287137233	1527
2031	55.3364740297642	1530
2032	55.3669197896688	1532
2033	55.3973659950962	1439
2034	55.4278126477057	1434
2035	55.4582597491562	1480
2036	55.4887073011069	1477
2037	55.519155305217	1470
2038	55.5496037631457	1454
2039	55.580052676552	1522
2040	55.6105020470951	1420
2041	55.6409518764341	1427
2042	55.6714021662282	1490
2043	55.7018529181365	1425
2044	55.7323041338181	1457
2045	55.7627558149322	1494
2046	55.793207963138	1559
2047	55.8236605800944	1408
2048	55.8541136674608	1501
2049	55.8845672268961	1486
2050	55.9150212600597	1559
2051	55.9454757686105	1437
2052	55.9759307542077	1525
2053	56.0063862185105	1514
2054	56.0368421631781	1490
2055	56.0672985898694	1532
2056	56.0977555002438	1532
2057	56.1282128959587	1543
2058	56.158670777797	1479
2059	56.1891291442167	1476
2060	56.2195879932935	1482
2061	56.250047323103	1564
2062	56.2805071317212	1540
2063	56.3109674172235	1543
2064	56.3414281776859	1443
2065	56.371889411184	1475
2066	56.4023511157935	1530
2067	56.4328132895903	1533
2068	56.46327593065	1525
2069	56.4937390370484	1493
2070	56.5242026068611	1432
2071	56.5546666381641	1441
2072	56.5851311290329	1465
2073	56.6155960775432	1501
2074	56.646061481771	1509
2075	56.6765273397918	1480
2076	56.7069936496814	1546
2077	56.7374604095156	1511
2078	56.7679276173701	1469
2079	56.7983952713205	1523
2080	56.8288633694428	1506
2081	56.8593319098124	1509
2082	56.8898008905054	1465
2083	56.9202703095972	1474
2084	56.9507401651638	1500
2085	56.9812104552807	1513
2086	57.0116811780238	1525
2087	57.0421523314688	1508
2088	57.0726239136914	1479
2089	57.1030959227674	1526
2090	57.1335683567725	1511
2091	57.1640412137824	1475
2092	57.1945144918728	1521
2093	57.2249881891195	1524
2094	57.2554623035983	1572
2095	57.2859368333848	1543
2096	57.3164117765548	1557
2097	57.3468871311841	1528
2098	57.3773628953483	1592
2099	57.4078390671232	1605
2100	57.4383156445845	1537
2101	57.468792625808	1505
2102	57.4992700088694	1538
2103	57.5297477918444	1514
2104	57.5602259728088	1556
2105	57.5907045498383	1573
2106	57.6211835210086	1593
2107	57.6516628843955	1600
2108	57.6821426380747	1594
2109	57.712622780122	1470
2110	57.743103308613	1582
2111	57.7735842216235	1514
2112	57.8040655172292	1592
2113	57.834547193506	1526
2114	57.8650292485294	1533
2115	57.8955116803753	1543
2116	57.9259944871194	1560
2117	57.9564776668373	1576
2118	57.986961217605	1583
2119	58.0174451374979	1586
2120	58.047929424592	1561
2121	58.078414076963	1470
2122	58.1088990926865	1538
2123	58.1393844698384	1457
2124	58.1698702064943	1571
2125	58.20035630073	1486
2126	58.2308427506212	1503
2127	58.2613295542437	1522
2128	58.2918167096731	1573
2129	58.3223042149853	1527
2130	58.3527920682559	1471
2131	58.3832802675607	1482
2132	58.4137688109755	1565
2133	58.4442576965758	1475
2134	58.4747469224376	1542
2135	58.5052364866365	1541
2136	58.5357263872483	1514
2137	58.5662166223487	1522
2138	58.5967071900134	1532
2139	58.6271980883181	1559
2140	58.6576893153387	1543
2141	58.6881808691508	1505
2142	58.7186727478301	1590
2143	58.7491649494525	1551
2144	58.7796574720936	1495
2145	58.8101503138291	1542
2146	58.8406434727349	1519
