6.300000	69749.2
6.310000	69550.8
6.320000	69539.2
6.330000	69200.8
6.340000	69906.7
6.350000	69568.3
6.360000	70070
6.370000	68833.3
6.380000	69218.3
6.390000	70635.8
6.400000	69230
6.410000	68722.5
6.420000	69690.8
6.430000	70186.7
6.440000	68985
6.450000	68675.8
6.460000	69224.2
6.470000	69335
6.480000	70700
6.490000	69953.3
6.500000	69300
6.510000	69160
6.520000	69696.7
6.530000	69533.3
6.540000	69311.7
6.550000	68168.3
6.560000	68780.8
6.570000	68419.2
6.580000	68401.7
6.590000	68699.2
6.600000	69661.7
6.610000	69731.7
6.620000	70472.5
6.630000	68506.7
6.640000	69393.3
6.650000	69259.2
6.660000	68705
6.670000	68250
6.680000	68950
6.690000	69247.5
6.700000	68944.2
6.710000	69784.2
6.720000	68973.3
6.730000	68874.2
6.740000	69358.3
6.750000	69720
6.760000	69830.8
6.770000	69066.7
6.780000	68874.2
6.790000	69300
6.800000	70116.7
6.810000	69585.8
6.820000	68891.7
6.830000	69766.7
6.840000	69160
6.850000	68862.5
6.860000	69282.5
6.870000	69165.8
6.880000	68611.7
6.890000	69183.3
6.900000	69720
6.910000	69445.8
6.920000	69113.3
6.930000	69072.5
6.940000	69381.7
6.950000	69136.7
6.960000	68168.3
6.970000	68675.8
6.980000	68559.2
6.990000	69014.2
7.000000	68932.5
7.010000	68664.2
7.020000	68483.3
7.030000	69696.7
7.040000	68570.8
7.050000	68955.8
7.060000	68681.7
7.070000	68786.7
7.080000	68938.3
7.090000	68979.2
7.100000	68220.8
7.110000	68092.5
7.120000	68780.8
7.130000	67386.7
7.140000	68110
7.150000	68559.2
7.160000	68075
7.170000	68442.5
7.180000	68250
7.190000	69136.7
7.200000	69440
7.210000	68413.3
7.220000	69066.7
7.230000	69521.7
7.240000	69066.7
7.250000	68530
7.260000	67777.5
7.270000	68448.3
7.280000	67345.8
7.290000	69160
7.300000	69568.3
7.310000	68518.3
7.320000	68156.7
7.330000	67940.8
7.340000	68220.8
7.350000	68932.5
7.360000	68786.7
7.370000	68477.5
7.380000	68104.2
7.390000	68139.2
7.400000	67515
7.410000	69883.3
7.420000	68699.2
7.430000	68238.3
7.440000	68343.3
7.450000	68215
7.460000	67019.2
7.470000	67048.3
7.480000	68419.2
7.490000	67561.7
7.500000	68425
7.510000	67083.3
7.520000	67736.7
7.530000	68156.7
7.540000	69020
7.550000	68454.2
7.560000	68267.5
7.570000	67748.3
7.580000	67246.7
7.590000	67287.5
7.600000	67165
7.610000	67987.5
7.620000	67742.5
7.630000	66441.7
7.640000	67503.3
7.650000	67690
7.660000	67620
7.670000	66867.5
7.680000	68261.7
7.690000	68541.7
7.700000	67800.8
7.710000	67182.5
7.720000	66914.2
7.730000	67468.3
7.740000	67771.7
7.750000	67019.2
7.760000	67001.7
7.770000	66010
7.780000	66301.7
7.790000	66640
7.800000	66575.8
7.810000	67252.5
7.820000	68150.8
7.830000	66255
7.840000	66855.8
7.850000	66960.8
7.860000	66412.5
7.870000	67235
7.880000	66756.7
7.890000	67439.2
7.900000	67025
7.910000	66896.7
7.920000	67515
7.930000	66651.7
7.940000	67386.7
7.950000	66593.3
7.960000	66097.5
7.970000	66815
7.980000	67456.7
7.990000	66482.5
8.000000	66336.7
8.010000	65899.2
8.020000	66155.8
8.030000	65870
8.040000	66354.2
8.050000	66377.5
8.060000	66663.3
8.070000	67841.7
8.080000	66482.5
8.090000	65992.5
8.100000	65928.3
8.110000	64942.5
8.120000	65485
8.130000	65094.2
8.140000	65193.3
8.150000	65980.8
8.160000	66400.8
8.170000	64802.5
8.180000	64621.7
8.190000	66406.7
8.200000	65969.2
8.210000	64685.8
8.220000	65461.7
8.230000	64674.2
8.240000	66115
8.250000	65741.7
8.260000	64709.2
8.270000	65100
8.280000	66237.5
8.290000	65852.5
8.300000	65450
8.310000	65776.7
8.320000	65380
8.330000	66517.5
8.340000	64954.2
8.350000	65444.2
8.360000	65094.2
8.370000	65368.3
8.380000	64942.5
8.390000	64458.3
8.400000	65245.8
8.410000	64930.8
8.420000	65648.3
8.430000	65852.5
8.440000	65420.8
8.450000	65975
8.460000	65035.8
8.470000	65747.5
8.480000	64948.3
8.490000	64843.3
8.500000	64540
8.510000	64919.2
8.520000	65059.2
8.530000	66278.3
8.540000	65170
8.550000	65625
8.560000	64703.3
8.570000	65986.7
8.580000	64942.5
8.590000	65420.8
8.600000	65712.5
8.610000	65409.2
8.620000	65467.5
8.630000	65619.2
8.640000	65531.7
8.650000	64814.2
8.660000	64732.5
8.670000	66021.7
8.680000	65041.7
8.690000	64907.5
8.700000	64930.8
8.710000	65397.5
8.720000	64516.7
8.730000	65251.7
8.740000	63775.8
8.750000	65572.5
8.760000	64347.5
8.770000	65105.8
8.780000	65712.5
8.790000	65152.5
8.800000	64201.7
8.810000	64499.2
8.820000	64820
8.830000	65298.3
8.840000	65823.3
8.850000	65362.5
8.860000	64627.5
8.870000	65677.5
8.880000	65070.8
8.890000	65006.7
8.900000	66126.7
8.910000	65572.5
8.920000	64265.8
8.930000	65000.8
8.940000	65076.7
8.950000	65111.7
8.960000	65385.8
8.970000	65181.7
8.980000	65467.5
8.990000	63997.5
9.000000	64563.3
9.010000	63787.5
9.020000	65024.2
9.030000	65922.5
9.040000	63309.2
9.050000	64773.3
9.060000	64271.7
9.070000	64995
9.080000	65397.5
9.090000	65140.8
9.100000	66085.8
9.110000	66249.2
9.120000	64335.8
9.130000	65496.7
9.140000	64872.5
9.150000	64487.5
9.160000	65047.5
9.170000	64796.7
9.180000	65210.8
9.190000	64213.3
9.200000	65240
9.210000	64971.7
9.220000	64557.5
9.230000	65846.7
9.240000	65800
9.250000	64528.3
9.260000	65059.2
9.270000	65455.8
9.280000	65257.5
9.290000	65205
9.300000	65870
9.310000	65566.7
9.320000	65123.3
9.330000	64925
9.340000	65158.3
9.350000	65467.5
9.360000	65520
9.370000	64977.5
9.380000	64901.7
9.390000	64656.7
9.400000	65502.5
9.410000	64907.5
9.420000	64102.5
9.430000	63507.5
9.440000	64744.2
9.450000	64715
9.460000	65024.2
9.470000	64487.5
9.480000	64837.5
9.490000	65210.8
9.500000	63950.8
9.510000	64960
9.520000	64260
9.530000	65117.5
9.540000	65100
9.550000	65945.8
9.560000	65187.5
9.570000	64569.2
9.580000	64919.2
9.590000	66126.7
9.600000	64925
9.610000	66074.2
9.620000	64726.7
9.630000	64837.5
9.640000	64464.2
9.650000	66120.8
9.660000	64720.8
9.670000	64306.7
9.680000	65840.8
9.690000	63530.8
9.700000	64825.8
9.710000	65193.3
9.720000	65590
9.730000	65310
9.740000	65572.5
9.750000	65100
9.760000	65625
9.770000	65420.8
9.780000	64948.3
9.790000	64680
9.800000	65216.7
9.810000	64604.2
9.820000	65228.3
9.830000	65263.3
9.840000	64866.7
9.850000	65986.7
9.860000	65263.3
9.870000	64890
9.880000	64551.7
9.890000	64102.5
9.900000	65111.7
9.910000	64750
9.920000	64907.5
9.930000	65823.3
9.940000	65980.8
9.950000	64761.7
9.960000	64645
9.970000	65350.8
9.980000	65070.8
9.990000	64493.3
10.000000	65660
10.010000	65111.7
10.020000	65595.8
10.030000	65951.7
10.040000	64464.2
10.050000	64312.5
10.060000	65315.8
10.070000	64020.8
10.080000	64930.8
10.090000	65164.2
10.100000	65053.3
10.110000	64604.2
10.120000	65018.3
10.130000	64306.7
10.140000	65088.3
10.150000	65065
10.160000	65140.8
10.170000	63915.8
10.180000	64499.2
10.190000	65035.8
10.200000	65076.7
10.210000	63857.5
10.220000	65129.2
10.230000	65555
10.240000	64761.7
10.250000	65175.8
10.260000	64569.2
10.270000	65385.8
10.280000	65199.2
10.290000	64837.5
10.300000	64330
10.310000	65438.3
10.320000	65240
10.330000	65170
10.340000	65030
10.350000	64411.7
10.360000	65275
10.370000	65123.3
10.380000	65432.5
10.390000	65304.2
10.400000	64901.7
10.410000	65205
10.420000	65199.2
10.430000	64808.3
10.440000	64878.3
10.450000	65782.5
10.460000	65257.5
10.470000	65391.7
10.480000	65321.7
10.490000	65916.7
10.500000	65292.5
10.510000	65047.5
10.520000	65216.7
10.530000	65438.3
10.540000	65310
10.550000	64592.5
10.560000	64779.2
10.570000	65537.5
10.580000	64685.8
10.590000	64586.7
10.600000	65047.5
10.610000	64866.7
10.620000	64884.2
10.630000	65240
10.640000	65479.2
10.650000	65595.8
10.660000	64598.3
10.670000	65327.5
10.680000	64633.3
10.690000	65123.3
10.700000	65135
10.710000	64458.3
10.720000	65047.5
10.730000	65461.7
10.740000	65088.3
10.750000	65945.8
10.760000	64767.5
10.770000	64464.2
10.780000	64411.7
10.790000	65409.2
10.800000	65899.2
10.810000	66249.2
10.820000	64860.8
10.830000	65391.7
10.840000	65794.2
10.850000	64720.8
10.860000	64668.3
10.870000	64335.8
10.880000	64435
10.890000	65210.8
10.900000	65671.7
10.910000	65216.7
10.920000	64405.8
10.930000	65356.7
10.940000	65560.8
10.950000	64954.2
10.960000	64645
10.970000	64907.5
10.980000	64960
10.990000	65234.2
11.000000	65642.5
11.010000	66109.2
11.020000	65811.7
11.030000	64586.7
11.040000	64685.8
11.050000	65257.5
11.060000	66208.3
11.070000	65304.2
11.080000	64586.7
11.090000	65362.5
11.100000	65835
11.110000	66021.7
11.120000	65415
11.130000	65368.3
11.140000	65485
11.150000	64720.8
11.160000	65298.3
11.170000	64697.5
11.180000	65222.5
11.190000	65520
11.200000	64394.2
11.210000	65275
11.220000	65374.2
11.230000	65648.3
11.240000	65228.3
11.250000	64668.3
11.260000	65450
11.270000	64767.5
11.280000	65035.8
11.290000	64960
11.300000	65152.5
11.310000	64639.2
11.320000	64843.3
11.330000	65619.2
11.340000	65368.3
11.350000	66132.5
11.360000	65706.7
11.370000	65671.7
11.380000	65479.2
11.390000	65800
11.400000	66015.8
11.410000	65333.3
11.420000	65957.5
11.430000	65205
11.440000	65473.3
11.450000	65957.5
11.460000	65823.3
11.470000	65420.8
11.480000	65590
11.490000	64528.3
11.500000	65543.3
11.510000	66208.3
11.520000	65467.5
11.530000	66202.5
11.540000	64621.7
11.550000	64225
11.560000	65391.7
11.570000	65514.2
11.580000	65438.3
11.590000	65951.7
11.600000	65887.5
11.610000	65450
11.620000	65945.8
11.630000	64825.8
11.640000	65881.7
11.650000	65508.3
11.660000	66231.7
11.670000	66185
11.680000	65455.8
11.690000	65770.8
11.700000	65671.7
11.710000	65835
11.720000	65940
11.730000	66027.5
11.740000	65619.2
11.750000	65858.3
11.760000	65520
11.770000	66675
11.780000	66435.8
11.790000	66406.7
11.800000	65245.8
11.810000	65683.3
11.820000	65560.8
11.830000	65776.7
11.840000	65794.2
11.850000	65053.3
11.860000	65986.7
11.870000	66039.2
11.880000	66972.5
11.890000	65572.5
11.900000	64394.2
11.910000	65432.5
11.920000	66045
11.930000	64884.2
11.940000	64878.3
11.950000	65951.7
11.960000	65374.2
11.970000	64697.5
11.980000	66500
11.990000	65607.5
12.000000	65479.2
12.010000	66756.7
12.020000	66091.7
12.030000	67054.2
12.040000	65683.3
12.050000	65712.5
12.060000	64423.3
12.070000	65385.8
12.080000	65391.7
12.090000	66867.5
12.100000	65922.5
12.110000	66960.8
12.120000	66290
12.130000	66284.2
12.140000	66395
12.150000	66774.2
12.160000	65899.2
12.170000	66039.2
12.180000	66435.8
12.190000	65829.2
12.200000	66278.3
12.210000	65654.2
12.220000	65380
12.230000	65315.8
12.240000	66395
12.250000	66599.2
12.260000	66750.8
12.270000	66056.7
12.280000	65648.3
12.290000	66564.2
12.300000	66074.2
12.310000	66430
12.320000	66914.2
12.330000	66482.5
12.340000	66097.5
12.350000	66651.7
12.360000	66255
12.370000	66453.3
12.380000	65887.5
12.390000	65350.8
12.400000	67363.3
12.410000	67695.8
12.420000	67468.3
12.430000	66383.3
12.440000	66727.5
12.450000	65770.8
12.460000	66797.5
12.470000	67474.2
12.480000	67147.5
12.490000	67445
12.500000	66570
12.510000	65572.5
12.520000	66622.5
12.530000	67771.7
12.540000	67205.8
12.550000	66785.8
12.560000	65380
12.570000	66068.3
12.580000	66768.3
12.590000	67089.2
12.600000	66593.3
12.610000	67054.2
12.620000	65922.5
12.630000	66290
12.640000	66027.5
12.650000	66144.2
12.660000	65788.3
12.670000	67246.7
12.680000	67240.8
12.690000	66500
12.700000	66815
12.710000	66587.5
12.720000	67474.2
12.730000	65619.2
12.740000	66255
12.750000	66815
12.760000	66820.8
12.770000	66896.7
12.780000	66640
12.790000	66511.7
12.800000	66482.5
12.810000	67509.2
12.820000	65735.8
12.830000	65957.5
12.840000	66826.7
12.850000	66529.2
12.860000	66424.2
12.870000	67147.5
12.880000	65630.8
12.890000	66663.3
12.900000	66074.2
12.910000	66313.3
12.920000	66879.2
12.930000	65986.7
12.940000	65875.8
12.950000	66500
12.960000	65858.3
12.970000	66202.5
12.980000	66144.2
12.990000	67678.3
13.000000	66511.7
13.010000	66750.8
13.020000	66085.8
13.030000	65619.2
13.040000	66640
13.050000	67118.3
13.060000	67561.7
13.070000	67946.7
13.080000	67497.5
13.090000	67322.5
13.100000	67847.5
13.110000	66937.5
13.120000	66021.7
13.130000	67736.7
13.140000	66505.8
13.150000	66820.8
13.160000	65951.7
13.170000	66295.8
13.180000	67316.7
13.190000	66395
13.200000	65584.2
13.210000	66482.5
13.220000	66109.2
13.230000	66727.5
13.240000	67322.5
13.250000	66581.7
13.260000	67532.5
13.270000	66476.7
13.280000	66348.3
13.290000	67526.7
13.300000	66552.5
13.310000	66978.3
13.320000	67415.8
13.330000	67275.8
13.340000	69580
13.350000	66546.7
13.360000	66593.3
13.370000	68127.5
13.380000	67229.2
13.390000	67590.8
13.400000	68040
13.410000	68232.5
13.420000	68279.2
13.430000	67614.2
13.440000	67754.2
13.450000	66937.5
13.460000	67649.2
13.470000	67987.5
13.480000	67235
13.490000	67410
13.500000	66861.7
13.510000	67270
13.520000	68040
13.530000	67987.5
13.540000	68028.3
13.550000	68267.5
13.560000	66657.5
13.570000	66675
13.580000	67340
13.590000	67672.5
13.600000	68407.5
13.610000	67054.2
13.620000	67614.2
13.630000	67497.5
13.640000	67526.7
13.650000	67590.8
13.660000	67666.7
13.670000	67526.7
13.680000	67468.3
13.690000	67946.7
13.700000	67299.2
13.710000	65957.5
13.720000	67853.3
13.730000	68617.5
13.740000	67870.8
13.750000	68786.7
13.760000	68530
13.770000	69160
13.780000	68290.8
13.790000	68285
13.800000	68010.8
13.810000	69620.8
13.820000	69072.5
13.830000	69405
13.840000	69690.8
13.850000	69259.2
13.860000	69825
13.870000	68985
13.880000	69655.8
13.890000	69329.2
13.900000	70285.8
13.910000	71598.3
13.920000	71779.2
13.930000	71540
13.940000	73220
13.950000	73342.5
13.960000	72765
13.970000	72695
13.980000	72094.2
13.990000	70752.5
14.000000	70612.5
14.010000	68979.2
14.020000	68366.7
14.030000	68996.7
14.040000	68833.3
14.050000	68693.3
14.060000	68880
14.070000	68343.3
14.080000	67649.2
14.090000	69154.2
14.100000	68232.5
14.110000	68751.7
14.120000	68681.7
14.130000	67981.7
14.140000	68658.3
14.150000	69422.5
14.160000	68401.7
14.170000	69340.8
14.180000	67800.8
14.190000	68080.8
14.200000	68401.7
14.210000	68162.5
14.220000	66815
14.230000	67503.3
14.240000	67987.5
14.250000	67480
14.260000	68728.3
14.270000	67760
14.280000	68407.5
14.290000	69865.8
14.300000	67964.2
14.310000	68156.7
14.320000	68075
14.330000	68145
14.340000	68384.2
14.350000	68722.5
14.360000	68407.5
14.370000	68390
14.380000	67392.5
14.390000	68331.7
14.400000	68395.8
14.410000	68547.5
14.420000	69475
14.430000	67935
14.440000	68804.2
14.450000	68460
14.460000	69002.5
14.470000	69043.3
14.480000	69288.3
14.490000	68442.5
14.500000	68442.5
14.510000	68436.7
14.520000	67999.2
14.530000	68174.2
14.540000	69358.3
14.550000	68401.7
14.560000	68378.3
14.570000	68757.5
14.580000	68343.3
14.590000	67841.7
14.600000	68594.2
14.610000	68565
14.620000	68961.7
14.630000	69043.3
14.640000	67520.8
14.650000	68489.2
14.660000	68664.2
14.670000	69055
14.680000	68652.5
14.690000	69265
14.700000	69014.2
14.710000	68629.2
14.720000	69626.7
14.730000	69060.8
14.740000	68856.7
14.750000	68710.8
14.760000	67999.2
14.770000	68833.3
14.780000	68524.2
14.790000	68331.7
14.800000	68961.7
14.810000	69457.5
14.820000	69130.8
14.830000	68489.2
14.840000	68180
14.850000	70175
14.860000	69416.7
14.870000	68454.2
14.880000	68926.7
14.890000	68576.7
14.900000	68477.5
14.910000	70315
14.920000	69591.7
14.930000	69037.5
14.940000	68815.8
14.950000	70023.3
14.960000	68745.8
14.970000	69113.3
14.980000	68191.7
14.990000	68098.3
15.000000	68442.5
15.010000	69014.2
15.020000	69545
15.030000	68337.5
15.040000	68780.8
15.050000	68267.5
15.060000	68716.7
15.070000	68780.8
15.080000	68734.2
15.090000	69241.7
15.100000	69533.3
15.110000	69679.2
15.120000	68570.8
15.130000	69230
15.140000	70175
15.150000	68775
15.160000	69935.8
15.170000	69836.7
15.180000	69480.8
15.190000	69259.2
15.200000	68675.8
15.210000	70332.5
15.220000	69568.3
15.230000	70134.2
15.240000	69305.8
15.250000	68932.5
15.260000	68973.3
15.270000	69335
15.280000	69475
15.290000	70326.7
15.300000	70402.5
15.310000	69900.8
15.320000	70105
15.330000	70630
15.340000	68728.3
15.350000	69195
15.360000	68751.7
15.370000	70035
15.380000	70344.2
15.390000	69247.5
15.400000	69031.7
15.410000	69375.8
15.420000	69125
15.430000	68401.7
15.440000	68856.7
15.450000	69854.2
15.460000	69189.2
15.470000	69725.8
15.480000	69469.2
15.490000	70099.2
15.500000	70431.7
15.510000	69638.3
15.520000	69340.8
15.530000	70262.5
15.540000	69860
15.550000	70011.7
15.560000	69947.5
15.570000	70361.7
15.580000	69749.2
15.590000	69830.8
15.600000	70396.7
15.610000	69370
15.620000	69335
15.630000	69918.3
15.640000	70385
15.650000	70612.5
15.660000	69965
15.670000	68436.7
15.680000	69241.7
15.690000	68868.3
15.700000	69224.2
15.710000	70764.2
15.720000	69994.2
15.730000	70023.3
15.740000	70910
15.750000	70805
15.760000	70338.3
15.770000	69766.7
15.780000	69784.2
15.790000	70443.3
15.800000	69801.7
15.810000	70735
15.820000	69860
15.830000	70939.2
15.840000	70560
15.850000	71341.7
15.860000	70315
15.870000	70845.8
15.880000	69790
15.890000	70530.8
15.900000	70262.5
15.910000	70460.8
15.920000	70134.2
15.930000	70525
15.940000	70927.5
15.950000	70425.8
15.960000	70985.8
15.970000	70869.2
15.980000	71038.3
15.990000	70554.2
16.000000	71096.7
16.010000	69609.2
16.020000	71055.8
16.030000	70717.5
16.040000	70239.2
16.050000	71855
16.060000	71073.3
16.070000	70519.2
16.080000	70460.8
16.090000	71330
16.100000	71026.7
16.110000	70670.8
16.120000	70548.3
16.130000	71260
16.140000	71505
16.150000	70974.2
16.160000	70740.8
16.170000	70985.8
16.180000	70250.8
16.190000	70326.7
16.200000	71592.5
16.210000	71983.3
16.220000	71528.3
16.230000	70945
16.240000	70653.3
16.250000	69854.2
16.260000	70921.7
16.270000	71219.2
16.280000	72321.7
16.290000	72438.3
16.300000	72362.5
16.310000	71586.7
16.320000	71738.3
16.330000	71592.5
16.340000	71318.3
16.350000	70495.8
16.360000	71773.3
16.370000	70700
16.380000	70577.5
16.390000	70595
16.400000	71551.7
16.410000	69842.5
16.420000	70746.7
16.430000	70968.3
16.440000	71668.3
16.450000	70233.3
16.460000	70723.3
16.470000	71691.7
16.480000	70915.8
16.490000	70140
16.500000	71825.8
16.510000	70950.8
16.520000	70939.2
16.530000	71213.3
16.540000	72257.5
16.550000	71405.8
16.560000	72269.2
16.570000	71895.8
16.580000	72018.3
16.590000	72356.7
16.600000	70863.3
16.610000	71843.3
16.620000	70892.5
16.630000	71131.7
16.640000	71604.2
16.650000	71131.7
16.660000	72426.7
16.670000	72420.8
16.680000	73027.5
16.690000	70950.8
16.700000	71604.2
16.710000	73167.5
16.720000	73021.7
16.730000	72333.3
16.740000	71335.8
16.750000	71860.8
16.760000	73225.8
16.770000	72485
16.780000	71843.3
16.790000	72170
16.800000	73144.2
16.810000	72065
16.820000	72158.3
16.830000	71510.8
16.840000	71720.8
16.850000	73628.3
16.860000	72088.3
16.870000	71890
16.880000	72193.3
16.890000	72339.2
16.900000	71610
16.910000	73640
16.920000	73039.2
16.930000	71796.7
16.940000	72269.2
16.950000	72689.2
16.960000	73325
16.970000	72607.5
16.980000	72053.3
16.990000	72951.7
17.000000	71569.2
17.010000	72158.3
17.020000	72759.2
17.030000	72840.8
17.040000	72420.8
17.050000	72368.3
17.060000	72310
17.070000	72140.8
17.080000	72654.2
17.090000	71989.2
17.100000	72380
17.110000	73307.5
17.120000	73115
17.130000	73342.5
17.140000	73704.2
17.150000	73389.2
17.160000	72671.7
17.170000	73214.2
17.180000	72794.2
17.190000	72065
17.200000	72514.2
17.210000	72018.3
17.220000	72485
17.230000	73645.8
17.240000	73027.5
17.250000	72712.5
17.260000	73587.5
17.270000	72811.7
17.280000	73080
17.290000	72555
17.300000	73266.7
17.310000	73249.2
17.320000	73529.2
17.330000	72747.5
17.340000	73395
17.350000	73692.5
17.360000	73284.2
17.370000	73663.3
17.380000	72700.8
17.390000	73972.5
17.400000	73564.2
17.410000	73605
17.420000	72817.5
17.430000	73505.8
17.440000	73307.5
17.450000	73459.2
17.460000	74579.2
17.470000	74060
17.480000	74637.5
17.490000	74007.5
17.500000	74380.8
17.510000	73879.2
17.520000	73330.8
17.530000	73179.2
17.540000	74235
17.550000	73669.2
17.560000	73925.8
17.570000	73360
17.580000	74293.3
17.590000	73010
17.600000	73406.7
17.610000	75010.8
17.620000	74258.3
17.630000	74841.7
17.640000	74503.3
17.650000	74485.8
17.660000	74130
17.670000	73564.2
17.680000	73365.8
17.690000	73710
17.700000	73575.8
17.710000	73733.3
17.720000	74923.3
17.730000	74194.2
17.740000	73675
17.750000	73500
17.760000	74392.5
17.770000	74876.7
17.780000	74590.8
17.790000	73955
17.800000	73739.2
17.810000	73412.5
17.820000	74573.3
17.830000	74649.2
17.840000	74007.5
17.850000	74806.7
17.860000	74439.2
17.870000	74153.3
17.880000	75016.7
17.890000	74812.5
17.900000	75850.8
17.910000	74369.2
17.920000	75465.8
17.930000	74468.3
17.940000	75080.8
17.950000	75366.7
17.960000	75308.3
17.970000	75448.3
17.980000	75285
17.990000	75215
18.000000	75133.3
18.010000	75115.8
18.020000	75413.3
18.030000	75436.7
18.040000	76259.2
18.050000	75635
18.060000	75180
18.070000	75063.3
18.080000	74725
18.090000	75174.2
18.100000	76212.5
18.110000	75191.7
18.120000	74445
18.130000	76107.5
18.140000	75699.2
18.150000	75145
18.160000	74987.5
18.170000	75600
18.180000	75232.5
18.190000	74526.7
18.200000	76218.3
18.210000	75290.8
18.220000	75792.5
18.230000	75460
18.240000	76165.8
18.250000	77064.2
18.260000	75005
18.270000	76119.2
18.280000	76679.2
18.290000	77163.3
18.300000	76760.8
18.310000	76119.2
18.320000	75862.5
18.330000	76358.3
18.340000	76836.7
18.350000	76189.2
18.360000	75891.7
18.370000	75500.8
18.380000	75821.7
18.390000	75973.3
18.400000	75932.5
18.410000	75705
18.420000	75401.7
18.430000	74999.2
18.440000	75104.2
18.450000	75045.8
18.460000	75687.5
18.470000	75996.7
18.480000	76148.3
18.490000	75757.5
18.500000	75325.8
18.510000	75279.2
18.520000	75296.7
18.530000	75705
18.540000	75255.8
18.550000	75559.2
18.560000	75967.5
18.570000	75040
18.580000	76574.2
18.590000	76813.3
18.600000	76189.2
18.610000	75238.3
18.620000	75646.7
18.630000	75745.8
18.640000	75705
18.650000	76860
18.660000	75757.5
18.670000	76008.3
18.680000	76125
18.690000	76568.3
18.700000	75360.8
18.710000	76177.5
18.720000	76346.7
18.730000	76463.3
18.740000	76655.8
18.750000	76300
18.760000	75320
18.770000	76603.3
18.780000	75220.8
18.790000	75955.8
18.800000	77064.2
18.810000	77087.5
18.820000	77233.3
18.830000	76690.8
18.840000	76469.2
18.850000	76200.8
18.860000	76422.5
18.870000	76609.2
18.880000	77478.3
18.890000	76206.7
18.900000	76871.7
18.910000	77140
18.920000	75920.8
18.930000	76930
18.940000	76731.7
18.950000	76510
18.960000	75745.8
18.970000	76801.7
18.980000	76801.7
18.990000	76778.3
19.000000	76679.2
19.010000	76130.8
19.020000	76912.5
19.030000	78184.2
19.040000	75751.7
19.050000	76930
19.060000	76778.3
19.070000	76720
19.080000	77326.7
19.090000	76749.2
19.100000	76486.7
19.110000	77320.8
19.120000	77670.8
19.130000	77221.7
19.140000	77151.7
19.150000	77005.8
19.160000	78096.7
19.170000	77880.8
19.180000	76720
19.190000	76988.3
19.200000	77956.7
19.210000	77087.5
19.220000	76265
19.230000	76498.3
19.240000	77116.7
19.250000	77052.5
19.260000	77921.7
19.270000	76830.8
19.280000	76352.5
19.290000	77052.5
19.300000	77746.7
19.310000	77227.5
19.320000	77717.5
19.330000	76510
19.340000	77962.5
19.350000	77729.2
19.360000	77624.2
19.370000	78353.3
19.380000	77291.7
19.390000	77355.8
19.400000	77320.8
19.410000	78598.3
19.420000	77285.8
19.430000	77367.5
19.440000	78195.8
19.450000	79327.5
19.460000	78318.3
19.470000	78306.7
19.480000	78149.2
19.490000	78575
19.500000	78563.3
